Year,UNIT_MEASURE,Regions,Area,Sex,Age,Value,M49_country_code,Reference area,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2009.0,4.9
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2010.0,5.2
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2011.0,4.9
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2012.0,4.7
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2013.0,4.8
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2014.0,5.2
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2015.0,5.5
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2016.0,5.4
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2017.0,5.5
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2018.0,9.0
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2019.0,8.9
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2020.0,10.6
,,,,,,,UZB,,,10_106_,Bukhara Region,True,2021.0,0.0
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2000.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2001.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2002.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2003.0,0.2
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2004.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2005.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2006.0,0.3
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2007.0,4.2
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2008.0,4.1
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2009.0,4.5
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2010.0,5.7
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2011.0,5.2
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2012.0,5.0
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2013.0,5.1
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2014.0,5.4
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2015.0,5.2
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2016.0,5.4
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2017.0,5.0
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2018.0,9.4
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2019.0,9.2
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2020.0,11.0
,,,,,,,UZB,,,10_107_,Dzhizak Region,True,2021.0,0.0
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2000.0,0.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2001.0,0.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2002.0,0.2
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2003.0,0.2
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2004.0,0.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2005.0,0.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2006.0,0.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2007.0,5.2
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2008.0,5.0
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2009.0,5.1
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2010.0,5.8
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2011.0,5.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2012.0,5.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2013.0,5.2
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2014.0,5.5
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2015.0,5.5
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2016.0,5.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2017.0,6.1
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2018.0,9.7
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2019.0,9.3
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2020.0,11.1
,,,,,,,UZB,,,10_108_,Kashkadarya Region,True,2021.0,0.0
,,,,,,,UZB,,,10_109_,Navoi Region,True,2000.0,1.0
,,,,,,,UZB,,,10_109_,Navoi Region,True,2001.0,0.5
,,,,,,,UZB,,,10_109_,Navoi Region,True,2002.0,0.6
,,,,,,,UZB,,,10_109_,Navoi Region,True,2003.0,0.6
,,,,,,,UZB,,,10_109_,Navoi Region,True,2004.0,0.9
,,,,,,,UZB,,,10_109_,Navoi Region,True,2005.0,0.6
,,,,,,,UZB,,,10_109_,Navoi Region,True,2006.0,0.7
,,,,,,,UZB,,,10_109_,Navoi Region,True,2007.0,5.0
,,,,,,,UZB,,,10_109_,Navoi Region,True,2008.0,4.9
,,,,,,,UZB,,,10_109_,Navoi Region,True,2009.0,5.1
,,,,,,,UZB,,,10_109_,Navoi Region,True,2010.0,4.9
,,,,,,,UZB,,,10_109_,Navoi Region,True,2011.0,4.7
,,,,,,,UZB,,,10_109_,Navoi Region,True,2012.0,4.9
,,,,,,,UZB,,,10_109_,Navoi Region,True,2013.0,5.2
,,,,,,,UZB,,,10_109_,Navoi Region,True,2014.0,5.2
,,,,,,,UZB,,,10_109_,Navoi Region,True,2015.0,5.0
,,,,,,,UZB,,,10_109_,Navoi Region,True,2016.0,5.0
,,,,,,,UZB,,,10_109_,Navoi Region,True,2017.0,5.2
,,,,,,,UZB,,,10_109_,Navoi Region,True,2018.0,8.7
,,,,,,,UZB,,,10_109_,Navoi Region,True,2019.0,8.5
,,,,,,,UZB,,,10_109_,Navoi Region,True,2020.0,9.4
,,,,,,,UZB,,,10_109_,Navoi Region,True,2021.0,0.0
,,,,,,,UZB,,,10_110_,Namangan Region,True,2000.0,0.5
,,,,,,,UZB,,,10_110_,Namangan Region,True,2001.0,0.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2002.0,0.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2003.0,0.4
,,,,,,,UZB,,,10_110_,Namangan Region,True,2004.0,0.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2005.0,0.4
,,,,,,,UZB,,,10_110_,Namangan Region,True,2006.0,0.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2007.0,6.0
,,,,,,,UZB,,,10_110_,Namangan Region,True,2008.0,5.8
,,,,,,,UZB,,,10_110_,Namangan Region,True,2009.0,5.4
,,,,,,,UZB,,,10_110_,Namangan Region,True,2010.0,5.9
,,,,,,,UZB,,,10_110_,Namangan Region,True,2011.0,5.4
,,,,,,,UZB,,,10_110_,Namangan Region,True,2012.0,5.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2013.0,5.2
,,,,,,,UZB,,,10_110_,Namangan Region,True,2014.0,5.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2015.0,5.2
,,,,,,,UZB,,,10_110_,Namangan Region,True,2016.0,5.3
,,,,,,,UZB,,,10_110_,Namangan Region,True,2017.0,5.8
,,,,,,,UZB,,,10_110_,Namangan Region,True,2018.0,9.5
,,,,,,,UZB,,,10_110_,Namangan Region,True,2019.0,9.1
,,,,,,,UZB,,,10_110_,Namangan Region,True,2020.0,10.6
,,,,,,,UZB,,,10_110_,Namangan Region,True,2021.0,0.0
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2000.0,0.4
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2001.0,0.5
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2002.0,0.5
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2003.0,0.3
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2004.0,0.3
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2005.0,0.2
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2006.0,0.2
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2007.0,5.5
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2008.0,5.4
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2009.0,5.4
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2010.0,6.0
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2011.0,5.5
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2012.0,5.4
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2013.0,5.3
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2014.0,5.6
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2015.0,5.7
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2016.0,5.7
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2017.0,6.5
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2018.0,9.7
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2019.0,9.3
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2020.0,11.0
,,,,,,,UZB,,,10_111_,Samarkand Region,True,2021.0,0.0
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2000.0,0.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2001.0,0.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2002.0,0.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2003.0,0.3
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2004.0,0.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2005.0,0.1
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2006.0,0.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2007.0,4.8
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2008.0,4.7
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2009.0,5.0
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2010.0,5.8
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2011.0,5.4
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2012.0,5.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2013.0,5.2
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2014.0,5.5
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2015.0,5.5
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2016.0,5.6
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2017.0,6.7
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2018.0,9.5
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2019.0,9.3
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2020.0,11.1
,,,,,,,UZB,,,10_112_,Surkhandarya Region,True,2021.0,0.0
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2000.0,0.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2001.0,0.7
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2002.0,0.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2003.0,0.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2004.0,0.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2005.0,0.2
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2006.0,0.3
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2007.0,4.1
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2008.0,4.0
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2009.0,4.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2010.0,4.5
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2011.0,4.3
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2012.0,4.0
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2013.0,4.3
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2014.0,4.6
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2015.0,4.9
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2016.0,4.4
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2017.0,5.1
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2018.0,9.6
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2019.0,9.3
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2020.0,11.0
,,,,,,,UZB,,,10_113_,Syrdarya Region,True,2021.0,0.0
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2000.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2001.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2002.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2003.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2004.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2005.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2006.0,0.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2007.0,4.0
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2008.0,3.9
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2009.0,4.5
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2010.0,4.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2011.0,3.8
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2012.0,3.6
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2013.0,3.6
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2014.0,3.9
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2015.0,4.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2016.0,4.1
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2017.0,5.2
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2018.0,9.0
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2019.0,8.9
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2020.0,10.5
,,,,,,,UZB,,,10_114_,Tashkent Region,True,2021.0,0.0
,,,,,,,UZB,,,10_115_,Fergana Region,True,2000.0,0.2
,,,,,,,UZB,,,10_115_,Fergana Region,True,2001.0,0.3
,,,,,,,UZB,,,10_115_,Fergana Region,True,2002.0,0.2
,,,,,,,UZB,,,10_115_,Fergana Region,True,2003.0,0.1
,,,,,,,UZB,,,10_115_,Fergana Region,True,2004.0,0.1
,,,,,,,UZB,,,10_115_,Fergana Region,True,2005.0,0.1
,,,,,,,UZB,,,10_115_,Fergana Region,True,2006.0,0.1
,,,,,,,UZB,,,10_115_,Fergana Region,True,2007.0,5.5
,,,,,,,UZB,,,10_115_,Fergana Region,True,2008.0,5.4
,,,,,,,UZB,,,10_115_,Fergana Region,True,2009.0,5.5
,,,,,,,UZB,,,10_115_,Fergana Region,True,2010.0,5.7
,,,,,,,UZB,,,10_115_,Fergana Region,True,2011.0,5.0
,,,,,,,UZB,,,10_115_,Fergana Region,True,2012.0,5.0
,,,,,,,UZB,,,10_115_,Fergana Region,True,2013.0,4.8
,,,,,,,UZB,,,10_115_,Fergana Region,True,2014.0,5.4
,,,,,,,UZB,,,10_115_,Fergana Region,True,2015.0,5.4
,,,,,,,UZB,,,10_115_,Fergana Region,True,2016.0,5.5
,,,,,,,UZB,,,10_115_,Fergana Region,True,2017.0,6.4
,,,,,,,UZB,,,10_115_,Fergana Region,True,2018.0,9.7
,,,,,,,UZB,,,10_115_,Fergana Region,True,2019.0,9.3
,,,,,,,UZB,,,10_115_,Fergana Region,True,2020.0,10.9
,,,,,,,UZB,,,10_115_,Fergana Region,True,2021.0,0.0
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2000.0,0.5
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2001.0,0.8
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2002.0,1.0
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2003.0,1.3
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2004.0,1.6
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2005.0,0.9
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2006.0,0.6
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2007.0,4.8
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2008.0,4.7
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2009.0,5.2
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2010.0,5.5
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2011.0,5.2
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2012.0,5.3
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2013.0,5.3
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2014.0,5.5
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2015.0,5.4
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2016.0,5.5
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2017.0,5.7
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2018.0,9.5
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2019.0,9.1
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2020.0,10.9
,,,,,,,UZB,,,10_116_,Khorezm Region,True,2021.0,0.0
,,,,,,,UZB,,,10_117_,Tashkent City,True,2000.0,0.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2001.0,0.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2002.0,0.2
,,,,,,,UZB,,,10_117_,Tashkent City,True,2003.0,0.2
,,,,,,,UZB,,,10_117_,Tashkent City,True,2004.0,0.2
,,,,,,,UZB,,,10_117_,Tashkent City,True,2005.0,0.2
,,,,,,,UZB,,,10_117_,Tashkent City,True,2006.0,0.2
,,,,,,,UZB,,,10_117_,Tashkent City,True,2007.0,3.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2008.0,3.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2009.0,3.4
,,,,,,,UZB,,,10_117_,Tashkent City,True,2010.0,3.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2011.0,3.4
,,,,,,,UZB,,,10_117_,Tashkent City,True,2012.0,3.3
,,,,,,,UZB,,,10_117_,Tashkent City,True,2013.0,3.4
,,,,,,,UZB,,,10_117_,Tashkent City,True,2014.0,3.6
,,,,,,,UZB,,,10_117_,Tashkent City,True,2015.0,3.8
,,,,,,,UZB,,,10_117_,Tashkent City,True,2016.0,3.6
,,,,,,,UZB,,,10_117_,Tashkent City,True,2017.0,4.5
,,,,,,,UZB,,,10_117_,Tashkent City,True,2018.0,7.9
,,,,,,,UZB,,,10_117_,Tashkent City,True,2019.0,7.4
,,,,,,,UZB,,,10_117_,Tashkent City,True,2020.0,8.0
,,,,,,,UZB,,,10_117_,Tashkent City,True,2021.0,0.0
,,,,,,,UZB,,,12_101_,Total,True,2000.0,0.4
,,,,,,,UZB,,,12_101_,Total,True,2001.0,0.4
,,,,,,,UZB,,,12_101_,Total,True,2002.0,0.4
,,,,,,,UZB,,,12_101_,Total,True,2003.0,0.3
,,,,,,,UZB,,,12_101_,Total,True,2004.0,0.4
,,,,,,,UZB,,,12_101_,Total,True,2005.0,0.3
,,,,,,,UZB,,,12_101_,Total,True,2006.0,0.2
,,,,,,,UZB,,,12_101_,Total,True,2007.0,5.0
,,,,,,,UZB,,,12_101_,Total,True,2008.0,4.9
,,,,,,,UZB,,,12_101_,Total,True,2009.0,5.0
,,,,,,,UZB,,,12_101_,Total,True,2010.0,5.4
,,,,,,,UZB,,,12_101_,Total,True,2011.0,5.0
,,,,,,,UZB,,,12_101_,Total,True,2012.0,4.9
,,,,,,,UZB,,,12_101_,Total,True,2013.0,4.9
,,,,,,,UZB,,,12_101_,Total,True,2014.0,5.1
,,,,,,,UZB,,,12_101_,Total,True,2015.0,5.2
,,,,,,,UZB,,,12_101_,Total,True,2016.0,5.2
,,,,,,,UZB,,,12_101_,Total,True,2017.0,5.8
,,,,,,,UZB,,,12_101_,Total,True,2018.0,9.3
,,,,,,,UZB,,,12_101_,Total,True,2019.0,9.0
,,,,,,,UZB,,,12_101_,Total,True,2020.0,10.5
,,,,,,,UZB,,,12_101_,Total,True,2021.0,0.0
,,,,,,,UZB,,,12_135_,Men,True,2000.0,0.3
,,,,,,,UZB,,,12_135_,Men,True,2001.0,0.3
,,,,,,,UZB,,,12_135_,Men,True,2002.0,0.3
,,,,,,,UZB,,,12_135_,Men,True,2003.0,0.3
,,,,,,,UZB,,,12_135_,Men,True,2004.0,0.3
,,,,,,,UZB,,,12_135_,Men,True,2005.0,0.2
,,,,,,,UZB,,,12_135_,Men,True,2006.0,0.2
,,,,,,,UZB,,,12_135_,Men,True,2007.0,4.2
,,,,,,,UZB,,,12_135_,Men,True,2008.0,4.2
,,,,,,,UZB,,,12_135_,Men,True,2009.0,4.3
,,,,,,,UZB,,,12_135_,Men,True,2010.0,4.6
,,,,,,,UZB,,,12_135_,Men,True,2011.0,5.1
,,,,,,,UZB,,,12_135_,Men,True,2012.0,5.0
,,,,,,,UZB,,,12_135_,Men,True,2013.0,5.0
,,,,,,,UZB,,,12_135_,Men,True,2014.0,5.2
,,,,,,,UZB,,,12_135_,Men,True,2015.0,5.3
,,,,,,,UZB,,,12_135_,Men,True,2016.0,5.3
,,,,,,,UZB,,,12_135_,Men,True,2017.0,6.0
,,,,,,,UZB,,,12_135_,Men,True,2018.0,7.7
,,,,,,,UZB,,,12_135_,Men,True,2019.0,6.1
,,,,,,,UZB,,,12_135_,Men,True,2020.0,7.9
,,,,,,,UZB,,,12_135_,Men,True,2021.0,0.0
,,,,,,,UZB,,,12_136_,Women,True,2000.0,0.6
,,,,,,,UZB,,,12_136_,Women,True,2001.0,0.5
,,,,,,,UZB,,,12_136_,Women,True,2002.0,0.5
,,,,,,,UZB,,,12_136_,Women,True,2003.0,0.4
,,,,,,,UZB,,,12_136_,Women,True,2004.0,0.4
,,,,,,,UZB,,,12_136_,Women,True,2005.0,0.3
,,,,,,,UZB,,,12_136_,Women,True,2006.0,0.3
,,,,,,,UZB,,,12_136_,Women,True,2007.0,5.9
,,,,,,,UZB,,,12_136_,Women,True,2008.0,5.7
,,,,,,,UZB,,,12_136_,Women,True,2009.0,5.9
,,,,,,,UZB,,,12_136_,Women,True,2010.0,6.3
,,,,,,,UZB,,,12_136_,Women,True,2011.0,4.8
,,,,,,,UZB,,,12_136_,Women,True,2012.0,4.7
,,,,,,,UZB,,,12_136_,Women,True,2013.0,4.7
,,,,,,,UZB,,,12_136_,Women,True,2014.0,4.9
,,,,,,,UZB,,,12_136_,Women,True,2015.0,5.0
,,,,,,,UZB,,,12_136_,Women,True,2016.0,5.0
,,,,,,,UZB,,,12_136_,Women,True,2017.0,5.6
,,,,,,,UZB,,,12_136_,Women,True,2018.0,11.6
,,,,,,,UZB,,,12_136_,Women,True,2019.0,12.8
,,,,,,,UZB,,,12_136_,Women,True,2020.0,14.1
,,,,,,,UZB,,,12_136_,Women,True,2021.0,0.0
